['28', '1662', 'Friday', '3422349381', '1', 'SPORTING GOODS', '5116']
['28', '85012', 'Thursday', '7617132012', '1', 'AUTOMOTIVE', '252']
['28', '85012', 'Thursday', '4900005024', '3', 'DSD GROCERY', '3004']
['28', '85012', 'Thursday', '4900005010', '4', 'DSD GROCERY', '9570']
['28', '85012', 'Thursday', '4900005027', '4', 'DSD GROCERY', '3004']
['28', '85012', 'Thursday', '4900005025', '2', 'DSD GROCERY', '3004']
['28', '85012', 'Thursday', '4900005015', '2', 'DSD GROCERY', '9570']
['28', '85061', 'Thursday', '8394105834', '1', 'SPORTING GOODS', '702']
['28', '85061', 'Thursday', '3294301723', '1', 'SPORTING GOODS', '3292']
['28', '85061', 'Thursday', '4506390274', '1', 'SPORTING GOODS', '718']
['28', '85061', 'Thursday', '1254661229', '1', 'IMPULSE MERCHANDISE', '135']
['28', '85061', 'Thursday', '3294305732', '1', 'SPORTING GOODS', '3292']
['28', '85061', 'Thursday', '3278458674', '1', 'SPORTING GOODS', '501']
['28', '85061', 'Thursday', '1254661959', '1', 'IMPULSE MERCHANDISE', '135']
['28', '85061', 'Thursday', '60538862097', '1', 'FINANCIAL SERVICES', '0']
['28', '85189', 'Thursday', '1090020288', '1', 'HOUSEHOLD PAPER GOODS', '6660']
['28', '85189', 'Thursday', '7650101995', '1', 'SPORTING GOODS', '5806']
['28', '85189', 'Thursday', '7874211919', '1', 'HOUSEHOLD PAPER GOODS', '7040']
['28', '85239', 'Thursday', '7286725036', '1', 'COOK AND DINE', '2725']
['28', '85239', 'Thursday', '66572105760', '3', 'BATH AND SHOWER', '1505']
['28', '85239', 'Thursday', '8636402468', '1', 'HOME DECOR', '6400']
['28', '85239', 'Thursday', '4133343001', '1', 'IMPULSE MERCHANDISE', '919']
['28', '85239', 'Thursday', '7650109771', '1', 'SPORTING GOODS', '5805']
['28', '85239', 'Thursday', '7518204748', '1', 'IMPULSE MERCHANDISE', '8202']
['28', '85473', 'Thursday', '88309625474', '1', 'MENS WEAR', '1198']
['28', '85473', 'Thursday', '88546810016', '1', 'SPORTING GOODS', '5802']
['28', '85473', 'Thursday', '68113105286', '1', 'PHARMACY OTC', '3513']
['28', '85473', 'Thursday', '60538816335', '1', 'SHOES', '8960']
['28', '85473', 'Thursday', '4203710658', '1', 'IMPULSE MERCHANDISE', '340']
['28', '85473', 'Thursday', '7965605164', '1', 'BEAUTY', '6080']
['28', '85473', 'Thursday', '88530617608', '1', 'MENS WEAR', '1101']
['28', '85473', 'Thursday', '4650022398', '1', 'SPORTING GOODS', '5092']
['28', '85473', 'Thursday', '88309625429', '1', 'MENS WEAR', '1198']
['28', '85473', 'Thursday', '88530626702', '1', 'MENS WEAR', '1101']
['28', '85585', 'Thursday', '1111113069', '1', 'PERSONAL CARE', '4941']
['28', '85585', 'Thursday', '7143000752', '1', 'PRODUCE', '3601']
['28', '85585', 'Thursday', '3120022007', '1', 'DSD GROCERY', '4639']
['28', '85585', 'Thursday', '7825731869', '1', 'SPORTING GOODS', '5805']
['28', '85585', 'Thursday', '81526301005', '1', 'PRODUCE', '3005']
['28', '85721', 'Thursday', '81271301903', '1', 'SPORTING GOODS', '5510']
['28', '85721', 'Thursday', '81271301872', '1', 'SPORTING GOODS', '5020']
['28', '85721', 'Thursday', '69381349999', '1', 'SPORTING GOODS', '5009']
['28', '85721', 'Thursday', '2260002930', '1', 'PHARMACY OTC', '1100']
['28', '85721', 'Thursday', '3980010811', '1', 'IMPULSE MERCHANDISE', '771']
['28', '85721', 'Thursday', '4650074757', '1', 'SPORTING GOODS', '5092']
['28', '85721', 'Thursday', '1600027505', '2', 'GROCERY DRY GOODS', '3555']
['28', '85721', 'Thursday', '3400000006', '2', 'IMPULSE MERCHANDISE', '145']
['28', '85721', 'Thursday', '8265750080', '1', 'DSD GROCERY', '9203']
['28', '85721', 'Thursday', '61884225691', '1', 'SPORTING GOODS', '5128']
['28', '85721', 'Thursday', '2096856250', '1', 'SPORTING GOODS', '5083']
['28', '85721', 'Thursday', '2096855978', '1', 'SPORTING GOODS', '5083']
['28', '85721', 'Thursday', '695334428117', '1', 'MENS WEAR', '901']
['28', '85721', 'Thursday', '7650192256', '1', 'SPORTING GOODS', '5019']
['28', '85721', 'Thursday', '4786978021', '1', 'SPORTING GOODS', '5312']
['28', '85721', 'Thursday', '5426900018', '1', 'SPORTING GOODS', '5013']
['28', '85721', 'Thursday', '18916800031', '1', 'SPORTING GOODS', '5017']
['28', '85721', 'Thursday', '3579442431', '2', 'SPORTING GOODS', '5300']
['28', '85721', 'Thursday', '7278510112', '2', 'PERSONAL CARE', '3184']
['28', '86432', 'Thursday', '4133382501', '1', 'IMPULSE MERCHANDISE', '904']
['28', '86432', 'Thursday', '64748404333', '1', 'SPORTING GOODS', '5312']
['28', '86432', 'Thursday', '4133384401', '1', 'IMPULSE MERCHANDISE', '906']
['28', '86508', 'Thursday', '2200001553', '1', 'IMPULSE MERCHANDISE', '135']
['28', '86508', 'Thursday', '4900000977', '1', 'DSD GROCERY', '9211']
['28', '86508', 'Thursday', '81560601002', '1', 'SPORTING GOODS', '5044']
['28', '86514', 'Thursday', '20718300000', '1', 'MEAT - FRESH & FROZEN', '6573']
['28', '86514', 'Thursday', '71752413100', '1', 'PRODUCE', '8105']
['28', '86514', 'Thursday', '7800000531', '1', 'DSD GROCERY', '2457']
['28', '86514', 'Thursday', '7650138008', '1', 'SPORTING GOODS', '5105']
['28', '86602', 'Thursday', '2200000898', '1', 'IMPULSE MERCHANDISE', '135']
['28', '86602', 'Thursday', '2200000898', '1', 'IMPULSE MERCHANDISE', '135']
['28', '86602', 'Thursday', '4166703629', '1', 'DSD GROCERY', '3740']
['28', '86602', 'Thursday', '68113103914', '1', 'BEAUTY', '4010']
['28', '86602', 'Thursday', '88491200139', '1', 'GROCERY DRY GOODS', '3558']
['28', '86602', 'Thursday', '7940001743', '1', 'PERSONAL CARE', '27']
['28', '86602', 'Thursday', '2840043774', '2', 'IMPULSE MERCHANDISE', '808']
['28', '86602', 'Thursday', '63653311683', '1', 'SPORTING GOODS', '5803']
['28', '86759', 'Thursday', '7965604651', '1', 'BEAUTY', '6080']
['28', '86759', 'Thursday', '3700044979', '1', 'PERSONAL CARE', '9108']
['28', '86759', 'Thursday', '4116706629', '1', 'PERSONAL CARE', '9107']
['28', '86759', 'Thursday', '1111161073', '1', 'PERSONAL CARE', '9113']
['28', '86759', 'Thursday', '7940008045', '1', 'PERSONAL CARE', '9101']
['28', '86759', 'Thursday', '4116701041', '1', 'PERSONAL CARE', '9109']
['28', '86759', 'Thursday', '63653311683', '1', 'SPORTING GOODS', '5803']
['28', '86759', 'Thursday', '60308435074', '1', 'PERSONAL CARE', '9104']
['28', '86759', 'Thursday', '4160428955', '1', 'COOK AND DINE', '2072']
['28', '87996', 'Friday', '81127501078', '1', 'ELECTRONICS', '4805']
['28', '87996', 'Friday', '2847813958', '1', 'SPORTING GOODS', '2251']
['28', '87996', 'Friday', '67278790260', '1', 'MENS WEAR', '1632']
['28', '88833', 'Friday', '7492813367', '1', 'SPORTING GOODS', '5031']
['28', '88833', 'Friday', '79450475973', '1', 'SPORTING GOODS', '5705']
['28', '88890', 'Friday', '3877503131', '1', 'SPORTING GOODS', '731']
['28', '88890', 'Friday', '3877503132', '1', 'SPORTING GOODS', '731']
['28', '88890', 'Friday', '4319437984', '1', 'PERSONAL CARE', '5103']
['28', '88890', 'Friday', '693853493010', '1', 'LAWN AND GARDEN', '27']
['28', '88890', 'Friday', '4770860243', '1', 'SPORTING GOODS', '619']
['28', '88890', 'Friday', '4740030331', '1', 'PERSONAL CARE', '1407']
['28', '88890', 'Friday', '3461312197', '1', 'LAWN AND GARDEN', '314']
['28', '90325', 'Friday', '79450475963', '2', 'SPORTING GOODS', '5705']
['28', '90325', 'Friday', '79450475963', '-1', 'SPORTING GOODS', '5705']
['28', '90325', 'Friday', '7650109721', '1', 'SPORTING GOODS', '5705']
['28', '91225', 'Friday', '7650109773', '1', 'SPORTING GOODS', '5805']
['28', '91243', 'Friday', '61884220347', '1', 'SPORTING GOODS', '5104']
['28', '91299', 'Friday', '20577400000', '1', 'SERVICE DELI', '8015']
['28', '91299', 'Friday', '80240400445', '1', 'HOME MANAGEMENT', '8103']
['28', '91299', 'Friday', '80240400446', '1', 'HOME MANAGEMENT', '8103']
['28', '91299', 'Friday', '7650116153', '1', 'SPORTING GOODS', '5804']
['28', '91299', 'Friday', '7940026705', '1', 'PERSONAL CARE', '5029']
['28', '91405', 'Friday', '2620016260', '1', 'DSD GROCERY', '3306']
['28', '91405', 'Friday', '4178900211', '4', 'GROCERY DRY GOODS', '3105']
['28', '91405', 'Friday', '63653310827', '1', 'SPORTING GOODS', '5802']
['28', '91405', 'Friday', '2096860055', '1', 'SPORTING GOODS', '5022']
['28', '91405', 'Friday', '81271301903', '1', 'SPORTING GOODS', '5510']
['28', '91405', 'Friday', '85352200021', '1', 'GROCERY DRY GOODS', '2540']
['28', '91405', 'Friday', '5638901312', '1', 'SPORTING GOODS', '5007']
['28', '91405', 'Friday', '2096860056', '1', 'SPORTING GOODS', '5022']
['28', '91405', 'Friday', '7874203348', '1', 'DSD GROCERY', '3563']
['28', '91405', 'Friday', '5638901311', '1', 'SPORTING GOODS', '5007']
['28', '91405', 'Friday', '2042410226', '1', 'SPORTING GOODS', '5015']
['28', '91405', 'Friday', '1280050712', '1', 'SPORTING GOODS', '5225']
['28', '91405', 'Friday', '4650075059', '1', 'SPORTING GOODS', '5092']
['28', '91405', 'Friday', '69899780758', '1', 'GROCERY DRY GOODS', '2540']
['28', '91583', 'Friday', '4470007067', '1', 'PRE PACKED DELI', '7535']
['28', '91583', 'Friday', '79450475973', '1', 'SPORTING GOODS', '5705']
['28', '92386', 'Friday', '4797700944', '1', 'SPORTING GOODS', '5004']
['28', '92386', 'Friday', '1404532423', '1', 'SPORTING GOODS', '5037']
['28', '92449', 'Friday', '7650139353', '1', 'SPORTING GOODS', '5115']
['28', '92449', 'Friday', '7033062240', '1', 'IMPULSE MERCHANDISE', '202']
['28', '94106', 'Saturday', '4770813203', '1', 'SPORTING GOODS', '616']
['28', '94106', 'Saturday', '3877507270', '1', 'SPORTING GOODS', '732']
['28', '94106', 'Saturday', '7650137519', '1', 'SPORTING GOODS', '5113']
['28', '94106', 'Saturday', '60538813454', '1', 'SHOES', '1210']
['28', '94106', 'Saturday', '1200001276', '1', 'DSD GROCERY', '3052']
['28', '94106', 'Saturday', '5200012178', '1', 'DSD GROCERY', '4607']
['28', '94106', 'Saturday', '3278458676', '1', 'SPORTING GOODS', '501']
['28', '94106', 'Saturday', '75322200110', '1', 'FROZEN FOODS', '9100']
['28', '94106', 'Saturday', '4506340976', '2', 'SPORTING GOODS', '718']
['28', '94132', 'Saturday', '3278461361', '1', 'SPORTING GOODS', '202']
['28', '94132', 'Saturday', '4338811680', '1', 'SPORTING GOODS', '404']
['28', '94132', 'Saturday', '4770870520', '1', 'SPORTING GOODS', '715']
['28', '94132', 'Saturday', '4770867109', '1', 'SPORTING GOODS', '708']
['28', '94132', 'Saturday', '3877504206', '1', 'SPORTING GOODS', '731']
['28', '94132', 'Saturday', '8394105818', '2', 'SPORTING GOODS', '701']
['28', '94132', 'Saturday', '4770805676', '1', 'SPORTING GOODS', '607']
['28', '94340', 'Saturday', '75322200110', '2', 'FROZEN FOODS', '9100']
['28', '94340', 'Saturday', '2500004766', '1', 'DAIRY', '1407']
['28', '94340', 'Saturday', '81515001562', '1', 'COOK AND DINE', '445']
['28', '94340', 'Saturday', '7650138008', '1', 'SPORTING GOODS', '5105']
['28', '94340', 'Saturday', '2500001921', '1', 'DAIRY', '1407']
['28', '94340', 'Saturday', '7297900418', '1', 'DSD GROCERY', '3004']
['28', '94781', 'Saturday', '7825731871', '1', 'SPORTING GOODS', '5816']
['28', '94795', 'Saturday', '71933908981', '1', 'SPORTING GOODS', '3208']
['28', '94795', 'Saturday', '3877507269', '1', 'SPORTING GOODS', '732']
['28', '94795', 'Saturday', '7874235187', '1', 'DAIRY', '1508']
['28', '94795', 'Saturday', '71933907823', '1', 'SPORTING GOODS', '3203']
['28', '94901', 'Saturday', '34580087311', '1', 'PERSONAL CARE', '8101']
['28', '94901', 'Saturday', '3500074127', '2', 'PERSONAL CARE', '203']
['28', '94901', 'Saturday', '87121700111', '1', 'PERSONAL CARE', '8101']
['28', '94901', 'Saturday', '4000000431', '1', 'IMPULSE MERCHANDISE', '115']
['28', '94901', 'Saturday', '3500068024', '1', 'PERSONAL CARE', '403']
['28', '94901', 'Saturday', '7650116151', '1', 'SPORTING GOODS', '5803']
['28', '94901', 'Saturday', '30041010070', '1', 'PERSONAL CARE', '402']
['28', '94901', 'Saturday', '978006241586', '1', 'BOOKS AND MAGAZINES', '1901']
['28', '95006', 'Saturday', '78539170316', '1', 'FROZEN FOODS', '2000']
['28', '95006', 'Saturday', '5150000163', '1', 'GROCERY DRY GOODS', '2602']
['28', '95006', 'Saturday', '7650109792', '1', 'SPORTING GOODS', '5803']
['28', '95006', 'Saturday', '2840042179', '1', 'DSD GROCERY', '9257']
['28', '95006', 'Saturday', '2840042177', '1', 'DSD GROCERY', '9257']
['28', '95808', 'Saturday', '3400000241', '1', 'IMPULSE MERCHANDISE', '100']
['28', '95808', 'Saturday', '2200000317', '1', 'IMPULSE MERCHANDISE', '135']
['28', '95808', 'Saturday', '88678300087', '1', 'SPORTING GOODS', '5047']
['28', '95808', 'Saturday', '88678300207', '1', 'SPORTING GOODS', '5047']
['28', '95808', 'Saturday', '4900000790', '1', 'DSD GROCERY', '4611']
['28', '95808', 'Saturday', '88678300086', '2', 'SPORTING GOODS', '5047']
['28', '95808', 'Saturday', '4900000764', '1', 'DSD GROCERY', '9546']
['28', '96077', 'Saturday', '3925601938', '1', 'SPORTING GOODS', '2250']
['28', '96121', 'Saturday', '3422349381', '1', 'SPORTING GOODS', '5116']
['28', '96121', 'Saturday', '4900001463', '1', 'DSD GROCERY', '9538']
['28', '96465', 'Saturday', '7650109718', '1', 'SPORTING GOODS', '5702']
['28', '96465', 'Saturday', '84110100530', '1', 'FURNITURE', '5615']
['28', '96465', 'Saturday', '75198100106', '1', 'SPORTING GOODS', '3201']
['28', '96465', 'Saturday', '7314920938', '1', 'HOME MANAGEMENT', '6638']
['28', '96465', 'Saturday', '7825731903', '1', 'SPORTING GOODS', '5818']
['28', '96465', 'Saturday', '7314906576', '1', 'HOME MANAGEMENT', '4230']
['28', '96465', 'Saturday', '7314906576', '1', 'HOME MANAGEMENT', '4230']
['28', '96465', 'Saturday', '3294306590', '1', 'SPORTING GOODS', '3293']
['28', '96465', 'Saturday', '7650192868', '1', 'SPORTING GOODS', '5006']
['28', '96574', 'Saturday', '', '1', 'PHARMACY RX', '']
['28', '96574', 'Saturday', '76125377510', '1', 'LADIESWEAR', '1545']
['28', '96574', 'Saturday', '2096860729', '1', 'SPORTING GOODS', '5090']
['28', '96574', 'Saturday', '5107116737', '1', 'BOYS WEAR', '571']
['28', '97406', 'Saturday', '1404532423', '1', 'SPORTING GOODS', '5037']
['28', '97406', 'Saturday', '75752800879', '3', 'IMPULSE MERCHANDISE', '808']
['28', '97657', 'Saturday', '81271301903', '3', 'SPORTING GOODS', '5510']
['28', '97657', 'Saturday', '81271301547', '1', 'SPORTING GOODS', '5085']
['28', '97675', 'Saturday', '4316848702', '1', 'HARDWARE', '4810']
['28', '97675', 'Saturday', '7891504119', '1', 'COOK AND DINE', '3749']
['28', '97675', 'Saturday', '3877503131', '1', 'SPORTING GOODS', '731']
['28', '97675', 'Saturday', '68113147306', '2', 'SPORTING GOODS', '82']
['28', '97675', 'Saturday', '4770805684', '1', 'SPORTING GOODS', '607']
['28', '97675', 'Saturday', '84730900517', '1', 'SPORTING GOODS', '715']
['28', '97862', 'Saturday', '84101516022', '1', 'SPORTING GOODS', '5048']
['28', '97862', 'Saturday', '88678300207', '1', 'SPORTING GOODS', '5047']
['28', '97862', 'Saturday', '88678300196', '1', 'SPORTING GOODS', '5048']
['28', '97862', 'Saturday', '1500007903', '3', 'INFANT CONSUMABLE HARDLINES', '3192']
['28', '98090', 'Saturday', '2409943364', '1', 'SPORTING GOODS', '910']
['28', '98090', 'Saturday', '2429193688', '1', 'JEWELRY AND SUNGLASSES', '4897']
['28', '98090', 'Saturday', '2033505215', '1', 'OFFICE SUPPLIES', '6694']
['28', '98295', 'Saturday', '70886270056', '1', 'PHARMACY OTC', '1650']
['28', '98295', 'Saturday', '4282554819', '1', 'MENS WEAR', '8117']
['28', '98295', 'Saturday', '4338833071', '1', 'SPORTING GOODS', '301']
['28', '98295', 'Saturday', '88766164634', '1', 'PHARMACY OTC', '1605']
['28', '98438', 'Saturday', '81742701241', '1', 'SPORTING GOODS', '5701']
['28', '99319', 'Saturday', '74983600201', '1', 'PHARMACY OTC', '3028']
['28', '99319', 'Saturday', '67569050017', '1', 'PERSONAL CARE', '1411']
['28', '99319', 'Saturday', '1254661959', '1', 'IMPULSE MERCHANDISE', '135']
['28', '99319', 'Saturday', '7618316363', '1', 'DSD GROCERY', '3054']
['28', '99319', 'Saturday', '7650109772', '1', 'SPORTING GOODS', '5805']
['28', '99431', 'Saturday', '2430004325', '1', 'COMM BREAD', '3709']
['28', '99431', 'Saturday', '4178007275', '1', 'DSD GROCERY', '4403']
['28', '99431', 'Saturday', '5638909617', '1', 'SPORTING GOODS', '5008']
['28', '99431', 'Saturday', '36809300738', '1', 'SPORTING GOODS', '5024']
['28', '99431', 'Saturday', '5200010296', '1', 'DSD GROCERY', '4606']
['28', '99431', 'Saturday', '2840042730', '1', 'DSD GROCERY', '3702']
['28', '99431', 'Saturday', '4296505348', '1', 'SPORTING GOODS', '28']
['28', '99431', 'Saturday', '4422401570', '1', 'SPORTING GOODS', '5092']
['28', '99431', 'Saturday', '3400019045', '1', 'CANDY, TOBACCO, COOKIES', '74']
['28', '99431', 'Saturday', '2550020188', '1', 'GROCERY DRY GOODS', '3304']
['28', '99431', 'Saturday', '2800081320', '1', 'GROCERY DRY GOODS', '3403']
['28', '99431', 'Saturday', '2016922233', '1', 'DAIRY', '9145']
['28', '99431', 'Saturday', '4450033072', '1', 'DSD GROCERY', '3231']
['28', '99431', 'Saturday', '2500004786', '1', 'DAIRY', '1406']
['28', '99431', 'Saturday', '7874243098', '1', 'DAIRY', '1354']
['28', '99431', 'Saturday', '7800001616', '1', 'DSD GROCERY', '2403']
['28', '99431', 'Saturday', '5200033876', '1', 'DSD GROCERY', '4606']
['28', '99431', 'Saturday', '5200013468', '1', 'DSD GROCERY', '4632']
['28', '99431', 'Saturday', '1404532423', '1', 'SPORTING GOODS', '5037']
['28', '99431', 'Saturday', '7874209522', '1', 'DSD GROCERY', '3563']
['28', '99431', 'Saturday', '4296500271', '1', 'SPORTING GOODS', '28']
['28', '99431', 'Saturday', '1476184441', '1', 'SPORTING GOODS', '5045']
['28', '99431', 'Saturday', '4223830241', '1', 'IMPULSE MERCHANDISE', '125']
['28', '99431', 'Saturday', '4157001590', '1', 'DSD GROCERY', '9452']
['28', '99431', 'Saturday', '7874201838', '1', 'COMM BREAD', '3736']
['28', '99431', 'Saturday', '1600041126', '1', 'GROCERY DRY GOODS', '3554']
['28', '99431', 'Saturday', '4011', '1', 'PRODUCE', '5501']
['28', '99431', 'Saturday', '7874235192', '1', 'DSD GROCERY', '9207']
['28', '99431', 'Saturday', '3760035160', '1', 'PRE PACKED DELI', '7202']
['28', '99431', 'Saturday', '5000000640', '1', 'GROCERY DRY GOODS', '3306']
['28', '99431', 'Saturday', '81271301543', '1', 'SPORTING GOODS', '5013']
['28', '99431', 'Saturday', '2214103634', '1', 'SPORTING GOODS', '28']
['28', '99431', 'Saturday', '4770848320', '1', 'SPORTING GOODS', '602']
['28', '99431', 'Saturday', '7225001145', '1', 'COMM BREAD', '3725']
['28', '99431', 'Saturday', '1142394130', '1', 'SPORTING GOODS', '5092']
['28', '99431', 'Saturday', '7650192879', '1', 'SPORTING GOODS', '5020']
['28', '99431', 'Saturday', '1142394116', '1', 'SPORTING GOODS', '5092']
['28', '99431', 'Saturday', '4470007505', '1', 'PRE PACKED DELI', '7508']
['28', '99431', 'Saturday', '72503339943', '1', 'SHOES', '2907']
['28', '99431', 'Saturday', '81742701068', '1', 'SPORTING GOODS', '5215']
['28', '99431', 'Saturday', '76594053403', '1', 'FABRICS AND CRAFTS', '505']
['28', '99431', 'Saturday', '2863259491', '1', 'SPORTING GOODS', '3337']
['28', '99431', 'Saturday', '7650193236', '1', 'SPORTING GOODS', '5007']
['28', '99431', 'Saturday', '7650193236', '1', 'SPORTING GOODS', '5007']
['28', '99492', 'Saturday', '84110100595', '1', 'SPORTING GOODS', '5046']
['28', '99492', 'Saturday', '88491882780', '1', 'LADIESWEAR', '284']
['28', '99670', 'Saturday', '2905734804', '1', 'SPORTING GOODS', '1707']
['28', '99670', 'Saturday', '2847812357', '1', 'SPORTING GOODS', '2256']
['28', '99670', 'Saturday', '2847807370', '1', 'SPORTING GOODS', '2253']
['28', '99670', 'Saturday', '72336454802', '1', 'SPORTING GOODS', '2251']
['28', '99980', 'Sunday', '692135490001', '1', 'SPORTING GOODS', '201']
['28', '99980', 'Sunday', '1254661267', '1', 'IMPULSE MERCHANDISE', '135']
['28', '99980', 'Sunday', '4900000977', '2', 'DSD GROCERY', '9211']
['28', '99980', 'Sunday', '7874244274', '1', 'PHARMACY OTC', '601']
['28', '100211', 'Sunday', '3278456398', '1', 'SPORTING GOODS', '301']
['28', '100211', 'Sunday', '68113147308', '1', 'SPORTING GOODS', '83']
['28', '101329', 'Sunday', '7278501882', '1', 'PERSONAL CARE', '3184']
['28', '101329', 'Sunday', '7535303317', '1', 'OFFICE SUPPLIES', '3514']
['28', '101329', 'Sunday', '7431974072', '3', 'OFFICE SUPPLIES', '3540']
['28', '101329', 'Sunday', '79450475973', '2', 'SPORTING GOODS', '5705']
['28', '101385', 'Sunday', '5200020806', '1', 'DSD GROCERY', '4607']
['28', '101385', 'Sunday', '3422349124', '1', 'SPORTING GOODS', '5113']
['28', '101385', 'Sunday', '75322200110', '2', 'FROZEN FOODS', '9100']
['28', '101385', 'Sunday', '4900003165', '1', 'DSD GROCERY', '9205']
['28', '101385', 'Sunday', '5200020972', '1', 'DSD GROCERY', '4607']
